input_image,reference_image,yuv_width,yuv_height,yuv_format,yuv_bitdepth
0220.yuv,0220.yuv,2040,1360,yuv420p,8
0645.yuv,0645.yuv,2040,1360,yuv420p,8
0429.yuv,0429.yuv,2040,1536,yuv420p,8
0551.yuv,0551.yuv,2040,1360,yuv420p,8
0293.yuv,0293.yuv,2040,1152,yuv420p,8
0740.yuv,0740.yuv,2040,1360,yuv420p,8
0137.yuv,0137.yuv,2040,1336,yuv420p,8
0488.yuv,0488.yuv,1360,2040,yuv420p,8
0199.yuv,0199.yuv,2040,1552,yuv420p,8
0678.yuv,0678.yuv,2040,1456,yuv420p,8
0216.yuv,0216.yuv,2040,1632,yuv420p,8
0657.yuv,0657.yuv,2040,1536,yuv420p,8
0723.yuv,0723.yuv,2040,1360,yuv420p,8
0783.yuv,0783.yuv,2040,1368,yuv420p,8
0227.yuv,0227.yuv,1360,2040,yuv420p,8
0470.yuv,0470.yuv,2040,1360,yuv420p,8
0477.yuv,0477.yuv,2040,1360,yuv420p,8
0557.yuv,0557.yuv,2040,1152,yuv420p,8
0525.yuv,0525.yuv,2040,1360,yuv420p,8
0319.yuv,0319.yuv,2040,1360,yuv420p,8
0750.yuv,0750.yuv,2040,1360,yuv420p,8
0355.yuv,0355.yuv,2040,1360,yuv420p,8
0456.yuv,0456.yuv,2040,1360,yuv420p,8
0676.yuv,0676.yuv,2040,1344,yuv420p,8
0264.yuv,0264.yuv,2040,1360,yuv420p,8
0684.yuv,0684.yuv,2040,1360,yuv420p,8
0356.yuv,0356.yuv,2040,1272,yuv420p,8
0048.yuv,0048.yuv,2040,1360,yuv420p,8
0118.yuv,0118.yuv,2040,1488,yuv420p,8
0368.yuv,0368.yuv,2040,1360,yuv420p,8
0144.yuv,0144.yuv,2040,1360,yuv420p,8
0469.yuv,0469.yuv,1360,2040,yuv420p,8
0635.yuv,0635.yuv,2040,1368,yuv420p,8
0116.yuv,0116.yuv,2040,1360,yuv420p,8
0366.yuv,0366.yuv,2040,1360,yuv420p,8
0055.yuv,0055.yuv,2040,1152,yuv420p,8
0741.yuv,0741.yuv,1320,2040,yuv420p,8
0223.yuv,0223.yuv,2040,1360,yuv420p,8
0061.yuv,0061.yuv,1288,2040,yuv420p,8
0279.yuv,0279.yuv,2040,1360,yuv420p,8
0320.yuv,0320.yuv,2040,1360,yuv420p,8
0235.yuv,0235.yuv,2040,1360,yuv420p,8
0044.yuv,0044.yuv,2040,2040,yuv420p,8
0581.yuv,0581.yuv,2040,1072,yuv420p,8
0341.yuv,0341.yuv,2040,1440,yuv420p,8
0250.yuv,0250.yuv,2040,1360,yuv420p,8
0323.yuv,0323.yuv,2040,1360,yuv420p,8
0713.yuv,0713.yuv,2040,1344,yuv420p,8
0345.yuv,0345.yuv,2040,1360,yuv420p,8
0547.yuv,0547.yuv,2040,1152,yuv420p,8
0652.yuv,0652.yuv,2040,1360,yuv420p,8
0367.yuv,0367.yuv,2040,1360,yuv420p,8
0727.yuv,0727.yuv,2040,1360,yuv420p,8
0592.yuv,0592.yuv,2040,1360,yuv420p,8
0025.yuv,0025.yuv,1144,2040,yuv420p,8
0009.yuv,0009.yuv,2040,1528,yuv420p,8
0561.yuv,0561.yuv,2040,1176,yuv420p,8
0431.yuv,0431.yuv,2040,1360,yuv420p,8
0278.yuv,0278.yuv,1360,2040,yuv420p,8
0893.yuv,0893.yuv,2040,1360,yuv420p,8
0839.yuv,0839.yuv,2040,1360,yuv420p,8
0805.yuv,0805.yuv,2040,1536,yuv420p,8
0819.yuv,0819.yuv,2040,1360,yuv420p,8
0838.yuv,0838.yuv,2040,1360,yuv420p,8
0834.yuv,0834.yuv,2040,1360,yuv420p,8
0877.yuv,0877.yuv,2040,1152,yuv420p,8
0884.yuv,0884.yuv,2040,1360,yuv420p,8
0892.yuv,0892.yuv,2040,1288,yuv420p,8
0804.yuv,0804.yuv,2040,1200,yuv420p,8
0866.yuv,0866.yuv,1360,2040,yuv420p,8
0818.yuv,0818.yuv,2040,1536,yuv420p,8
0886.yuv,0886.yuv,2040,1360,yuv420p,8
0879.yuv,0879.yuv,2040,1872,yuv420p,8
0883.yuv,0883.yuv,2040,1384,yuv420p,8
0833.yuv,0833.yuv,2040,1552,yuv420p,8
0851.yuv,0851.yuv,2040,1344,yuv420p,8
0857.yuv,0857.yuv,2040,1416,yuv420p,8
0827.yuv,0827.yuv,2040,1536,yuv420p,8
0862.yuv,0862.yuv,2040,1360,yuv420p,8
0900.yuv,0900.yuv,2040,1152,yuv420p,8
0812.yuv,0812.yuv,2040,1536,yuv420p,8
0811.yuv,0811.yuv,2040,1360,yuv420p,8
0823.yuv,0823.yuv,2040,1288,yuv420p,8
0878.yuv,0878.yuv,2040,1744,yuv420p,8
0868.yuv,0868.yuv,2040,1360,yuv420p,8
0861.yuv,0861.yuv,2040,1360,yuv420p,8
0845.yuv,0845.yuv,2040,1360,yuv420p,8
0809.yuv,0809.yuv,2040,1360,yuv420p,8
0852.yuv,0852.yuv,2040,1152,yuv420p,8
0835.yuv,0835.yuv,1624,2040,yuv420p,8
0847.yuv,0847.yuv,1360,2040,yuv420p,8
0820.yuv,0820.yuv,2040,1360,yuv420p,8
0871.yuv,0871.yuv,2040,1360,yuv420p,8
0846.yuv,0846.yuv,2040,1368,yuv420p,8
0829.yuv,0829.yuv,2040,1360,yuv420p,8
0870.yuv,0870.yuv,2040,1576,yuv420p,8
0825.yuv,0825.yuv,2040,1360,yuv420p,8
0840.yuv,0840.yuv,2040,1360,yuv420p,8
0860.yuv,0860.yuv,2040,1536,yuv420p,8
0875.yuv,0875.yuv,2040,1536,yuv420p,8
0895.yuv,0895.yuv,2040,1288,yuv420p,8
0888.yuv,0888.yuv,2040,1360,yuv420p,8
0848.yuv,0848.yuv,2040,1536,yuv420p,8
0826.yuv,0826.yuv,2040,1536,yuv420p,8
0899.yuv,0899.yuv,2040,1360,yuv420p,8
0872.yuv,0872.yuv,2040,1360,yuv420p,8
0832.yuv,0832.yuv,2040,1360,yuv420p,8
0863.yuv,0863.yuv,1504,2040,yuv420p,8
0810.yuv,0810.yuv,2040,1536,yuv420p,8
0802.yuv,0802.yuv,2040,1360,yuv420p,8
0859.yuv,0859.yuv,2040,1360,yuv420p,8
0844.yuv,0844.yuv,1360,2040,yuv420p,8
0897.yuv,0897.yuv,2040,1368,yuv420p,8
0898.yuv,0898.yuv,2040,1360,yuv420p,8
0887.yuv,0887.yuv,2040,1360,yuv420p,8
0865.yuv,0865.yuv,2040,1536,yuv420p,8
0869.yuv,0869.yuv,1360,2040,yuv420p,8
0881.yuv,0881.yuv,2040,1264,yuv420p,8
0831.yuv,0831.yuv,2040,1360,yuv420p,8
0801.yuv,0801.yuv,2040,1360,yuv420p,8
0890.yuv,0890.yuv,2040,1368,yuv420p,8
0894.yuv,0894.yuv,1360,2040,yuv420p,8
0864.yuv,0864.yuv,2040,1360,yuv420p,8
0873.yuv,0873.yuv,2040,1360,yuv420p,8
0817.yuv,0817.yuv,2040,1536,yuv420p,8
0882.yuv,0882.yuv,2040,1360,yuv420p,8
0803.yuv,0803.yuv,2040,1536,yuv420p,8
0842.yuv,0842.yuv,2040,1360,yuv420p,8
0815.yuv,0815.yuv,2040,1360,yuv420p,8
0858.yuv,0858.yuv,2040,1360,yuv420p,8
0830.yuv,0830.yuv,2040,816,yuv420p,8
0841.yuv,0841.yuv,2040,1360,yuv420p,8
0874.yuv,0874.yuv,2040,1360,yuv420p,8
0824.yuv,0824.yuv,2040,1360,yuv420p,8
0849.yuv,0849.yuv,2040,1360,yuv420p,8
0867.yuv,0867.yuv,1360,2040,yuv420p,8
0814.yuv,0814.yuv,2040,1360,yuv420p,8
0876.yuv,0876.yuv,2040,1360,yuv420p,8
0843.yuv,0843.yuv,2040,1360,yuv420p,8
0850.yuv,0850.yuv,2040,1360,yuv420p,8
0855.yuv,0855.yuv,2040,2040,yuv420p,8
0822.yuv,0822.yuv,2040,1600,yuv420p,8
0880.yuv,0880.yuv,1360,2040,yuv420p,8
0856.yuv,0856.yuv,2040,1360,yuv420p,8
0837.yuv,0837.yuv,2040,1360,yuv420p,8
0885.yuv,0885.yuv,2040,1360,yuv420p,8
0896.yuv,0896.yuv,2040,1360,yuv420p,8
0821.yuv,0821.yuv,2040,1360,yuv420p,8
0816.yuv,0816.yuv,2040,1360,yuv420p,8
0813.yuv,0813.yuv,2040,1464,yuv420p,8
0808.yuv,0808.yuv,2040,1360,yuv420p,8
0854.yuv,0854.yuv,2040,1072,yuv420p,8
0853.yuv,0853.yuv,2040,1360,yuv420p,8
0891.yuv,0891.yuv,1672,2040,yuv420p,8
0836.yuv,0836.yuv,2040,1536,yuv420p,8
0807.yuv,0807.yuv,2040,1128,yuv420p,8
0828.yuv,0828.yuv,2040,1360,yuv420p,8
0889.yuv,0889.yuv,2040,1360,yuv420p,8
0806.yuv,0806.yuv,2040,1360,yuv420p,8
